,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
49017,59,5,2013-03-22,6451.0,699.0,1,1,0,0
49018,1,4,2013-03-21,5179.0,662.0,1,1,0,0
49019,2,4,2013-03-21,5322.0,609.0,1,1,0,0
49020,3,4,2013-03-21,8245.0,855.0,1,1,0,0
49021,4,4,2013-03-21,9466.0,1314.0,1,1,0,0
49022,5,4,2013-03-21,5027.0,550.0,1,1,0,0
49023,6,4,2013-03-21,6335.0,727.0,1,1,0,0
49024,7,4,2013-03-21,7976.0,869.0,1,1,0,0
49025,8,4,2013-03-21,6808.0,819.0,1,1,0,0
49026,9,4,2013-03-21,5414.0,491.0,1,1,0,0
49027,10,4,2013-03-21,4623.0,551.0,1,1,0,1
49028,11,4,2013-03-21,9323.0,1214.0,1,1,0,0
49029,12,4,2013-03-21,8529.0,936.0,1,1,0,0
49030,13,4,2013-03-21,5271.0,442.0,1,1,0,0
49031,14,4,2013-03-21,6199.0,701.0,1,1,0,0
49032,15,4,2013-03-21,7010.0,687.0,1,1,0,0
49033,16,4,2013-03-21,7531.0,854.0,1,1,0,0
49034,17,4,2013-03-21,7760.0,939.0,1,1,0,0
49035,18,4,2013-03-21,6199.0,706.0,1,1,0,0
49036,19,4,2013-03-21,6112.0,650.0,1,1,0,0
49037,20,4,2013-03-21,8529.0,987.0,1,1,0,0
49038,21,4,2013-03-21,5694.0,588.0,1,1,0,0
49039,22,4,2013-03-21,4473.0,539.0,1,1,0,0
49040,23,4,2013-03-21,6061.0,533.0,1,1,0,1
49041,24,4,2013-03-21,9288.0,829.0,1,1,0,0
49042,25,4,2013-03-21,12204.0,1799.0,1,1,0,0
49043,26,4,2013-03-21,7381.0,619.0,1,1,0,0
49044,27,4,2013-03-21,9003.0,1035.0,1,1,0,0
49045,28,4,2013-03-21,5948.0,667.0,1,1,0,0
49046,29,4,2013-03-21,6570.0,591.0,1,1,0,0
49047,30,4,2013-03-21,7135.0,995.0,1,1,0,0
49048,31,4,2013-03-21,6273.0,584.0,1,1,0,0
49049,32,4,2013-03-21,4290.0,500.0,1,1,0,0
49050,33,4,2013-03-21,8657.0,871.0,1,1,0,0
49051,34,4,2013-03-21,7606.0,950.0,1,1,0,0
49052,35,4,2013-03-21,9742.0,678.0,1,1,0,0
49053,36,4,2013-03-21,8801.0,1128.0,1,1,0,0
49054,37,4,2013-03-21,7353.0,814.0,1,1,0,0
49055,38,4,2013-03-21,6063.0,559.0,1,1,0,0
49056,39,4,2013-03-21,4937.0,680.0,1,1,0,0
49057,40,4,2013-03-21,4872.0,724.0,1,1,0,0
49058,41,4,2013-03-21,4533.0,344.0,1,1,0,0
49059,42,4,2013-03-21,10420.0,1156.0,1,1,0,0
49060,43,4,2013-03-21,8892.0,757.0,1,1,0,0
49061,44,4,2013-03-21,5428.0,639.0,1,1,0,0
49062,45,4,2013-03-21,6122.0,452.0,1,1,0,1
49063,46,4,2013-03-21,5593.0,702.0,1,1,0,0
49064,47,4,2013-03-21,7831.0,1032.0,1,1,0,0
49065,48,4,2013-03-21,4619.0,528.0,1,1,0,0
49066,49,4,2013-03-21,6832.0,500.0,1,1,0,0
49067,50,4,2013-03-21,4239.0,362.0,1,1,0,1
49068,51,4,2013-03-21,6327.0,458.0,1,1,0,0
49069,52,4,2013-03-21,8868.0,560.0,1,1,0,0
49070,53,4,2013-03-21,5505.0,604.0,1,1,0,0
49071,54,4,2013-03-21,8028.0,677.0,1,1,0,0
49072,55,4,2013-03-21,3917.0,516.0,1,1,0,0
49073,56,4,2013-03-21,8255.0,585.0,1,1,0,0
49074,57,4,2013-03-21,12585.0,1134.0,1,1,0,0
49075,58,4,2013-03-21,5783.0,503.0,1,1,0,0
49076,59,4,2013-03-21,5696.0,576.0,1,1,0,0
49077,1,3,2013-03-20,5598.0,688.0,1,1,0,0
49078,2,3,2013-03-20,6783.0,826.0,1,1,0,0
49079,3,3,2013-03-20,8459.0,868.0,1,1,0,0
49080,4,3,2013-03-20,9149.0,1307.0,1,1,0,0
49081,5,3,2013-03-20,6085.0,689.0,1,1,0,0
49082,6,3,2013-03-20,7506.0,840.0,1,1,0,0
49083,7,3,2013-03-20,8934.0,907.0,1,1,0,0
49084,8,3,2013-03-20,7031.0,716.0,1,1,0,0
49085,9,3,2013-03-20,5096.0,432.0,1,1,0,0
49086,10,3,2013-03-20,3927.0,403.0,1,1,0,1
49087,11,3,2013-03-20,9449.0,1257.0,1,1,0,0
49088,12,3,2013-03-20,9021.0,932.0,1,1,0,0
49089,13,3,2013-03-20,5348.0,431.0,1,1,0,0
49090,14,3,2013-03-20,5480.0,553.0,1,1,0,0
49091,15,3,2013-03-20,7508.0,669.0,1,1,0,0
49092,16,3,2013-03-20,7939.0,834.0,1,1,0,0
49093,17,3,2013-03-20,6764.0,792.0,1,1,0,0
49094,18,3,2013-03-20,6897.0,733.0,1,1,0,0
49095,19,3,2013-03-20,5648.0,525.0,1,1,0,0
49096,20,3,2013-03-20,8223.0,957.0,1,1,0,0
49097,21,3,2013-03-20,5397.0,509.0,1,1,0,0
49098,22,3,2013-03-20,4184.0,493.0,1,1,0,0
49099,23,3,2013-03-20,6236.0,508.0,1,1,0,1
49100,24,3,2013-03-20,9006.0,777.0,1,1,0,0
49101,25,3,2013-03-20,10843.0,1551.0,1,1,0,0
49102,26,3,2013-03-20,6769.0,525.0,1,1,0,0
49103,27,3,2013-03-20,9210.0,1022.0,1,1,0,0
49104,28,3,2013-03-20,6635.0,729.0,1,1,0,0
49105,29,3,2013-03-20,5270.0,512.0,1,1,0,0
49106,30,3,2013-03-20,5036.0,696.0,1,1,0,0
49107,31,3,2013-03-20,6541.0,598.0,1,1,0,0
49108,32,3,2013-03-20,4811.0,500.0,1,1,0,0
49109,33,3,2013-03-20,7977.0,729.0,1,1,0,0
49110,34,3,2013-03-20,7917.0,978.0,1,1,0,0
49111,35,3,2013-03-20,9406.0,692.0,1,1,0,0
49112,36,3,2013-03-20,9527.0,1153.0,1,1,0,0
49113,37,3,2013-03-20,7338.0,798.0,1,1,0,0
49114,38,3,2013-03-20,5631.0,472.0,1,1,0,0
49115,39,3,2013-03-20,4525.0,576.0,1,1,0,0
49116,40,3,2013-03-20,3741.0,519.0,1,1,0,0
49117,41,3,2013-03-20,3987.0,306.0,1,1,0,0
49118,42,3,2013-03-20,8849.0,902.0,1,1,0,0
49119,43,3,2013-03-20,6922.0,603.0,1,1,0,0
49120,44,3,2013-03-20,6685.0,727.0,1,1,0,0
49121,45,3,2013-03-20,5811.0,401.0,1,1,0,1
49122,46,3,2013-03-20,4802.0,603.0,1,1,0,0
49123,47,3,2013-03-20,8289.0,1099.0,1,1,0,0
49124,48,3,2013-03-20,4566.0,527.0,1,1,0,0
49125,49,3,2013-03-20,7207.0,518.0,1,1,0,0
49126,50,3,2013-03-20,4486.0,333.0,1,1,0,1
49127,51,3,2013-03-20,5296.0,399.0,1,1,0,0
49128,52,3,2013-03-20,6856.0,480.0,1,1,0,0
49129,53,3,2013-03-20,6321.0,629.0,1,1,0,0
49130,54,3,2013-03-20,8228.0,725.0,1,1,0,0
49131,55,3,2013-03-20,5199.0,614.0,1,1,0,0
49132,56,3,2013-03-20,6275.0,426.0,1,1,0,0
49133,57,3,2013-03-20,13267.0,1176.0,1,1,0,0
49134,58,3,2013-03-20,5121.0,442.0,1,1,0,0
49135,59,3,2013-03-20,6430.0,613.0,1,1,0,0
49136,1,2,2013-03-19,6563.0,719.0,1,1,0,0
49137,2,2,2013-03-19,6224.0,670.0,1,1,0,0
49138,3,2,2013-03-19,9725.0,965.0,1,1,0,0
49139,4,2,2013-03-19,10301.0,1393.0,1,1,0,0
49140,5,2,2013-03-19,4930.0,571.0,1,1,0,0
49141,6,2,2013-03-19,6603.0,768.0,1,1,0,0
49142,7,2,2013-03-19,8576.0,844.0,1,1,0,0
49143,8,2,2013-03-19,6587.0,731.0,1,1,0,0
49144,9,2,2013-03-19,5996.0,519.0,1,1,0,0
49145,10,2,2013-03-19,5584.0,587.0,1,1,0,1
49146,11,2,2013-03-19,9524.0,1198.0,1,1,0,0
49147,12,2,2013-03-19,9425.0,940.0,1,1,0,0
49148,13,2,2013-03-19,6147.0,475.0,1,1,0,0
49149,14,2,2013-03-19,6797.0,744.0,1,1,0,0
49150,15,2,2013-03-19,7889.0,657.0,1,1,0,0
49151,16,2,2013-03-19,8935.0,1038.0,1,1,0,0
49152,17,2,2013-03-19,8598.0,986.0,1,1,0,0
49153,18,2,2013-03-19,5807.0,680.0,1,1,0,0
49154,19,2,2013-03-19,6290.0,651.0,1,1,0,0
49155,20,2,2013-03-19,9970.0,1029.0,1,1,0,0
49156,21,2,2013-03-19,6581.0,612.0,1,1,0,0
49157,22,2,2013-03-19,4896.0,545.0,1,1,0,0
49158,23,2,2013-03-19,5900.0,497.0,1,1,0,0
49159,24,2,2013-03-19,9412.0,846.0,1,1,0,0
49160,25,2,2013-03-19,13612.0,1879.0,1,1,0,0
49161,26,2,2013-03-19,6604.0,521.0,1,1,0,0
49162,27,2,2013-03-19,11276.0,1284.0,1,1,0,0
49163,28,2,2013-03-19,7387.0,733.0,1,1,0,0
49164,29,2,2013-03-19,7473.0,628.0,1,1,0,0
49165,30,2,2013-03-19,7784.0,1107.0,1,1,0,0
49166,31,2,2013-03-19,6789.0,599.0,1,1,0,0
49167,32,2,2013-03-19,5395.0,549.0,1,1,0,0
49168,33,2,2013-03-19,9985.0,936.0,1,1,0,0
49169,34,2,2013-03-19,8273.0,1028.0,1,1,0,0
49170,35,2,2013-03-19,9740.0,772.0,1,1,0,0
49171,36,2,2013-03-19,10980.0,1287.0,1,1,0,0
49172,37,2,2013-03-19,6517.0,657.0,1,1,0,0
49173,38,2,2013-03-19,7207.0,619.0,1,1,0,0
49174,39,2,2013-03-19,5625.0,716.0,1,1,0,0
49175,40,2,2013-03-19,5786.0,763.0,1,1,0,0
49176,41,2,2013-03-19,3652.0,286.0,1,1,0,0
49177,42,2,2013-03-19,12005.0,1198.0,1,1,0,0
49178,43,2,2013-03-19,8541.0,687.0,1,1,0,0
49179,44,2,2013-03-19,5720.0,662.0,1,1,0,0
49180,45,2,2013-03-19,5416.0,405.0,1,1,0,0
49181,46,2,2013-03-19,5870.0,692.0,1,1,0,0
49182,47,2,2013-03-19,8037.0,983.0,1,1,0,0
49183,48,2,2013-03-19,4863.0,523.0,1,1,0,0
49184,49,2,2013-03-19,7658.0,507.0,1,1,0,0
49185,50,2,2013-03-19,3946.0,331.0,1,1,0,0
49186,51,2,2013-03-19,6212.0,458.0,1,1,0,0
49187,52,2,2013-03-19,8394.0,521.0,1,1,0,0
49188,53,2,2013-03-19,6213.0,641.0,1,1,0,0
49189,54,2,2013-03-19,6035.0,540.0,1,1,0,0
49190,55,2,2013-03-19,4344.0,528.0,1,1,0,0
49191,56,2,2013-03-19,8249.0,,1,1,0,0
49192,57,2,2013-03-19,12225.0,1055.0,1,1,0,0
49193,58,2,2013-03-19,6534.0,521.0,1,1,0,0
49194,59,2,2013-03-19,6861.0,696.0,1,1,0,0
49195,1,1,2013-03-18,7072.0,778.0,1,1,0,0
49196,2,1,2013-03-18,7593.0,712.0,1,1,0,0
49197,3,1,2013-03-18,11199.0,1062.0,1,1,0,0
49198,4,1,2013-03-18,11643.0,1550.0,1,1,0,0
49199,5,1,2013-03-18,7297.0,755.0,1,1,0,0
49200,6,1,2013-03-18,7907.0,920.0,1,1,0,0
49201,7,1,2013-03-18,8415.0,872.0,1,1,0,0
49202,8,1,2013-03-18,7418.0,757.0,1,1,0,0
49203,9,1,2013-03-18,7244.0,653.0,1,1,0,0
49204,10,1,2013-03-18,6766.0,693.0,1,1,0,1
49205,11,1,2013-03-18,7975.0,1040.0,1,1,0,0
49206,12,1,2013-03-18,8129.0,864.0,1,1,0,0
49207,13,1,2013-03-18,6386.0,453.0,1,1,0,0
49208,14,1,2013-03-18,8144.0,848.0,1,1,0,0
49209,15,1,2013-03-18,6242.0,583.0,1,1,0,0
49210,16,1,2013-03-18,9419.0,914.0,1,1,0,0
49211,17,1,2013-03-18,11178.0,1175.0,1,1,0,0
49212,18,1,2013-03-18,9111.0,888.0,1,1,0,0
49213,19,1,2013-03-18,8874.0,807.0,1,1,0,0
49214,20,1,2013-03-18,8127.0,871.0,1,1,0,0
49215,21,1,2013-03-18,7184.0,665.0,1,1,0,0
49216,22,1,2013-03-18,5570.0,590.0,1,1,0,0
49217,23,1,2013-03-18,9491.0,710.0,1,1,0,0
49218,24,1,2013-03-18,12367.0,1064.0,1,1,0,0
49219,25,1,2013-03-18,16325.0,2158.0,1,1,0,0
49220,26,1,2013-03-18,9837.0,743.0,1,1,0,0
49221,27,1,2013-03-18,13255.0,1396.0,1,1,0,0
49222,28,1,2013-03-18,7148.0,715.0,1,1,0,0
49223,29,1,2013-03-18,9498.0,824.0,1,1,0,0
49224,30,1,2013-03-18,9829.0,1145.0,1,1,0,0
49225,31,1,2013-03-18,6087.0,534.0,1,1,0,0
49226,32,1,2013-03-18,4659.0,513.0,1,1,0,0
49227,33,1,2013-03-18,12146.0,1111.0,1,1,0,0
49228,34,1,2013-03-18,10185.0,1151.0,1,1,0,0
49229,35,1,2013-03-18,14005.0,930.0,1,1,0,0
49230,36,1,2013-03-18,10421.0,1274.0,1,1,0,0
49231,37,1,2013-03-18,7395.0,733.0,1,1,0,0
49232,38,1,2013-03-18,9984.0,827.0,1,1,0,0
49233,39,1,2013-03-18,7691.0,925.0,1,1,0,0
49234,40,1,2013-03-18,7244.0,820.0,1,1,0,0
49235,41,1,2013-03-18,5216.0,408.0,1,1,0,0
49236,42,1,2013-03-18,13950.0,1408.0,1,1,0,0
49237,43,1,2013-03-18,11150.0,882.0,1,1,0,0
49238,44,1,2013-03-18,8785.0,836.0,1,1,0,0
49239,45,1,2013-03-18,6749.0,496.0,1,1,0,0
49240,46,1,2013-03-18,7641.0,805.0,1,1,0,0
49241,47,1,2013-03-18,7899.0,987.0,1,1,0,0
49242,48,1,2013-03-18,4610.0,507.0,1,1,0,0
49243,49,1,2013-03-18,9494.0,608.0,1,1,0,0
49244,50,1,2013-03-18,6603.0,478.0,1,1,0,0
49245,51,1,2013-03-18,7181.0,529.0,1,1,0,0
49246,52,1,2013-03-18,9567.0,603.0,1,1,0,0
49247,53,1,2013-03-18,4608.0,467.0,1,1,0,0
49248,54,1,2013-03-18,7979.0,672.0,1,1,0,0
49249,55,1,2013-03-18,5498.0,684.0,1,1,0,0
49250,56,1,2013-03-18,9429.0,635.0,1,1,0,0
49251,57,1,2013-03-18,15124.0,1273.0,1,1,0,0
49252,58,1,2013-03-18,7408.0,590.0,1,1,0,0
49253,59,1,2013-03-18,8501.0,766.0,1,1,0,0
49254,1,7,2013-03-17,0.0,0.0,0,0,0,0
49255,2,7,2013-03-17,0.0,0.0,0,0,0,0
49256,3,7,2013-03-17,0.0,0.0,0,0,0,0
49257,4,7,2013-03-17,0.0,0.0,0,0,0,0
49258,5,7,2013-03-17,0.0,0.0,0,0,0,0
49259,6,7,2013-03-17,0.0,0.0,0,0,0,0
49260,7,7,2013-03-17,0.0,0.0,0,0,0,0
49261,8,7,2013-03-17,0.0,0.0,0,0,0,0
49262,9,7,2013-03-17,0.0,0.0,0,0,0,0
49263,10,7,2013-03-17,0.0,0.0,0,0,0,0
49264,11,7,2013-03-17,0.0,0.0,0,0,0,0
49265,12,7,2013-03-17,0.0,0.0,0,0,0,0
49266,13,7,2013-03-17,0.0,0.0,0,0,0,0
49267,14,7,2013-03-17,0.0,0.0,0,0,0,0
49268,15,7,2013-03-17,0.0,0.0,0,0,0,0
49269,16,7,2013-03-17,0.0,0.0,0,0,0,0
49270,17,7,2013-03-17,0.0,0.0,0,0,0,0
49271,18,7,2013-03-17,0.0,0.0,0,0,0,0
49272,19,7,2013-03-17,0.0,0.0,0,0,0,0
49273,20,7,2013-03-17,0.0,0.0,0,0,0,0
49274,21,7,2013-03-17,0.0,0.0,0,0,0,0
49275,22,7,2013-03-17,0.0,0.0,0,0,0,0
49276,23,7,2013-03-17,0.0,0.0,0,0,0,0
49277,24,7,2013-03-17,0.0,0.0,0,0,0,0
49278,25,7,2013-03-17,0.0,0.0,0,0,0,0
49279,26,7,2013-03-17,0.0,0.0,0,0,0,0
49280,27,7,2013-03-17,0.0,0.0,0,0,0,0
49281,28,7,2013-03-17,0.0,0.0,0,0,0,0
49282,29,7,2013-03-17,0.0,0.0,0,0,0,0
49283,30,7,2013-03-17,0.0,0.0,0,0,0,0
49284,31,7,2013-03-17,0.0,0.0,0,0,0,0
49285,32,7,2013-03-17,0.0,0.0,0,0,0,0
49286,33,7,2013-03-17,0.0,0.0,0,0,0,0
49287,34,7,2013-03-17,0.0,0.0,0,0,0,0
49288,35,7,2013-03-17,0.0,0.0,0,0,0,0
49289,36,7,2013-03-17,0.0,0.0,0,0,0,0
49290,37,7,2013-03-17,0.0,0.0,0,0,0,0
49291,38,7,2013-03-17,0.0,0.0,0,0,0,0
49292,39,7,2013-03-17,0.0,0.0,0,0,0,0
49293,40,7,2013-03-17,0.0,0.0,0,0,0,0
49294,41,7,2013-03-17,0.0,0.0,0,0,0,0
49295,42,7,2013-03-17,0.0,0.0,0,0,0,0
49296,43,7,2013-03-17,0.0,0.0,0,0,0,0
49297,44,7,2013-03-17,0.0,0.0,0,0,0,0
49298,45,7,2013-03-17,0.0,0.0,0,0,0,0
49299,46,7,2013-03-17,0.0,0.0,0,0,0,0
49300,47,7,2013-03-17,0.0,0.0,0,0,0,0
49301,48,7,2013-03-17,0.0,0.0,0,0,0,0
49302,49,7,2013-03-17,0.0,0.0,0,0,0,0
49303,50,7,2013-03-17,0.0,0.0,0,0,0,0
49304,51,7,2013-03-17,0.0,0.0,0,0,0,0
49305,52,7,2013-03-17,0.0,0.0,0,0,0,0
49306,53,7,2013-03-17,0.0,0.0,0,0,0,0
49307,54,7,2013-03-17,0.0,0.0,0,0,0,0
49308,55,7,2013-03-17,0.0,0.0,0,0,0,0
49309,56,7,2013-03-17,0.0,0.0,0,0,0,0
49310,57,7,2013-03-17,0.0,0.0,0,0,0,0
49311,58,7,2013-03-17,0.0,0.0,0,0,0,0
49312,59,7,2013-03-17,0.0,0.0,0,0,0,0
49313,1,6,2013-03-16,5003.0,680.0,1,0,0,0
49314,2,6,2013-03-16,2956.0,346.0,1,0,0,0
49315,3,6,2013-03-16,4249.0,493.0,1,0,0,0
49316,4,6,2013-03-16,9446.0,1520.0,1,0,0,0
49317,5,6,2013-03-16,1717.0,206.0,1,0,0,0
49318,6,6,2013-03-16,3750.0,434.0,1,0,0,0
49319,7,6,2013-03-16,5335.0,566.0,1,0,0,0
49320,8,6,2013-03-16,2512.0,289.0,1,0,0,0
49321,9,6,2013-03-16,4642.0,465.0,1,0,0,0
49322,10,6,2013-03-16,3885.0,491.0,1,0,0,0
49323,11,6,2013-03-16,6778.0,882.0,1,0,0,0
49324,12,6,2013-03-16,6691.0,807.0,1,0,0,0
49325,13,6,2013-03-16,3728.0,332.0,1,0,0,0
49326,14,6,2013-03-16,3185.0,383.0,1,0,0,0
49327,15,6,2013-03-16,4813.0,539.0,1,0,0,0
49328,16,6,2013-03-16,4942.0,556.0,1,0,0,0
49329,17,6,2013-03-16,2834.0,366.0,1,0,0,0
49330,18,6,2013-03-16,4659.0,510.0,1,0,0,0
49331,19,6,2013-03-16,3889.0,380.0,1,0,0,0
49332,20,6,2013-03-16,4886.0,513.0,1,0,0,0
49333,21,6,2013-03-16,5054.0,543.0,1,0,0,0
49334,22,6,2013-03-16,3290.0,444.0,1,0,0,0
49335,23,6,2013-03-16,4720.0,432.0,1,0,0,0
49336,24,6,2013-03-16,6649.0,646.0,1,0,0,0
49337,25,6,2013-03-16,9071.0,1391.0,1,0,0,0
49338,26,6,2013-03-16,6258.0,556.0,1,0,0,0
49339,27,6,2013-03-16,7253.0,882.0,1,0,0,0
49340,28,6,2013-03-16,2509.0,294.0,1,0,0,0
49341,29,6,2013-03-16,5679.0,539.0,1,0,0,0
49342,30,6,2013-03-16,5718.0,926.0,1,0,0,0
49343,31,6,2013-03-16,5323.0,553.0,1,0,0,0
49344,32,6,2013-03-16,1988.0,276.0,1,0,0,0
49345,33,6,2013-03-16,9466.0,962.0,1,0,0,0
49346,34,6,2013-03-16,7919.0,1003.0,1,0,0,0
49347,35,6,2013-03-16,6779.0,591.0,1,0,0,0
49348,36,6,2013-03-16,9214.0,1126.0,1,0,0,0
49349,37,6,2013-03-16,8736.0,1059.0,1,0,0,0
49350,38,6,2013-03-16,6653.0,654.0,1,0,0,0
49351,39,6,2013-03-16,2621.0,418.0,1,0,0,0
49352,40,6,2013-03-16,5327.0,707.0,1,0,0,0
49353,41,6,2013-03-16,3956.0,298.0,1,0,0,0
49354,42,6,2013-03-16,7399.0,852.0,1,0,0,0
49355,43,6,2013-03-16,4832.0,437.0,1,0,0,0
49356,44,6,2013-03-16,3479.0,453.0,1,0,0,0
49357,45,6,2013-03-16,5894.0,470.0,1,0,0,0
49358,46,6,2013-03-16,5103.0,678.0,1,0,0,0
49359,47,6,2013-03-16,5686.0,759.0,1,0,0,0
49360,48,6,2013-03-16,2807.0,345.0,1,0,0,0
49361,49,6,2013-03-16,7724.0,585.0,1,0,0,0
49362,50,6,2013-03-16,4820.0,417.0,1,0,0,0
49363,51,6,2013-03-16,7069.0,536.0,1,0,0,0
49364,52,6,2013-03-16,7415.0,534.0,1,0,0,0
49365,53,6,2013-03-16,3420.0,347.0,1,0,0,0
49366,54,6,2013-03-16,10759.0,1057.0,1,0,0,0
49367,55,6,2013-03-16,3447.0,443.0,1,0,0,0
49368,56,6,2013-03-16,8169.0,570.0,1,0,0,0
49369,57,6,2013-03-16,9066.0,857.0,1,0,0,0
49370,58,6,2013-03-16,4923.0,460.0,1,0,0,0
49371,59,6,2013-03-16,2690.0,284.0,1,0,0,0
49372,1,5,2013-03-15,4925.0,677.0,1,0,0,0
49373,2,5,2013-03-15,4181.0,491.0,1,0,0,0
49374,3,5,2013-03-15,6933.0,829.0,1,0,0,0
49375,4,5,2013-03-15,7849.0,1145.0,1,0,0,0
49376,5,5,2013-03-15,3839.0,481.0,1,0,0,0
49377,6,5,2013-03-15,5838.0,721.0,1,0,0,0
49378,7,5,2013-03-15,8083.0,946.0,1,0,0,0
49379,8,5,2013-03-15,4424.0,527.0,1,0,0,0
49380,9,5,2013-03-15,4748.0,454.0,1,0,0,0
49381,10,5,2013-03-15,5135.0,613.0,1,0,0,0
49382,11,5,2013-03-15,8059.0,1266.0,1,0,0,0
49383,12,5,2013-03-15,6996.0,844.0,1,0,0,0
49384,13,5,2013-03-15,3281.0,328.0,1,0,0,0
49385,14,5,2013-03-15,5173.0,650.0,1,0,0,0
49386,15,5,2013-03-15,6065.0,674.0,1,0,0,0
49387,16,5,2013-03-15,7114.0,836.0,1,0,0,0
49388,17,5,2013-03-15,5810.0,823.0,1,0,0,0
49389,18,5,2013-03-15,6943.0,790.0,1,0,0,0
49390,19,5,2013-03-15,5578.0,617.0,1,0,0,0
49391,20,5,2013-03-15,5555.0,668.0,1,0,0,0
49392,21,5,2013-03-15,3932.0,452.0,1,0,0,0
49393,22,5,2013-03-15,4395.0,530.0,1,0,0,0
49394,23,5,2013-03-15,5122.0,491.0,1,0,0,0
49395,24,5,2013-03-15,8773.0,812.0,1,0,0,0
49396,25,5,2013-03-15,10077.0,1536.0,1,0,0,0
49397,26,5,2013-03-15,5564.0,501.0,1,0,0,0
49398,27,5,2013-03-15,8290.0,1075.0,1,0,0,0
49399,28,5,2013-03-15,4800.0,593.0,1,0,0,0
49400,29,5,2013-03-15,4824.0,512.0,1,0,0,0
49401,30,5,2013-03-15,4642.0,741.0,1,0,0,0
49402,31,5,2013-03-15,5545.0,615.0,1,0,0,0
49403,32,5,2013-03-15,3036.0,399.0,1,0,0,0
49404,33,5,2013-03-15,7959.0,837.0,1,0,0,0
49405,34,5,2013-03-15,6517.0,913.0,1,0,0,0
49406,35,5,2013-03-15,7728.0,689.0,1,0,0,0
49407,36,5,2013-03-15,8258.0,1086.0,1,0,0,0
49408,37,5,2013-03-15,6237.0,796.0,1,0,0,0
49409,38,5,2013-03-15,4318.0,448.0,1,0,0,0
49410,39,5,2013-03-15,3267.0,507.0,1,0,0,0
49411,40,5,2013-03-15,3735.0,539.0,1,0,0,0
49412,41,5,2013-03-15,4297.0,348.0,1,0,0,0
49413,42,5,2013-03-15,8924.0,1079.0,1,0,0,0
49414,43,5,2013-03-15,6634.0,673.0,1,0,0,0
49415,44,5,2013-03-15,4570.0,564.0,1,0,0,0
49416,45,5,2013-03-15,5486.0,439.0,1,0,0,0
49417,46,5,2013-03-15,3909.0,582.0,1,0,0,0
49418,47,5,2013-03-15,5993.0,835.0,1,0,0,1
49419,48,5,2013-03-15,3919.0,460.0,1,0,0,1
49420,49,5,2013-03-15,5822.0,491.0,1,0,0,0
49421,50,5,2013-03-15,3964.0,345.0,1,0,0,0
49422,51,5,2013-03-15,6775.0,544.0,1,0,0,0
49423,52,5,2013-03-15,7879.0,538.0,1,0,0,0
49424,53,5,2013-03-15,5141.0,603.0,1,0,0,0
49425,54,5,2013-03-15,6976.0,741.0,1,0,0,0
49426,55,5,2013-03-15,3659.0,544.0,1,0,0,0
49427,56,5,2013-03-15,6659.0,485.0,1,0,0,0
49428,57,5,2013-03-15,10993.0,1034.0,1,0,0,0
49429,58,5,2013-03-15,4551.0,394.0,1,0,0,0
49430,59,5,2013-03-15,5202.0,586.0,1,0,0,0
49431,1,4,2013-03-14,5108.0,660.0,1,0,0,0
49432,2,4,2013-03-14,3964.0,514.0,1,0,0,0
49433,3,4,2013-03-14,4993.0,642.0,1,0,0,0
49434,4,4,2013-03-14,7112.0,1122.0,1,0,0,0
49435,5,4,2013-03-14,3488.0,485.0,1,0,0,0
49436,6,4,2013-03-14,5697.0,697.0,1,0,0,0
49437,7,4,2013-03-14,6752.0,783.0,1,0,0,0
49438,8,4,2013-03-14,4878.0,695.0,1,0,0,0
49439,9,4,2013-03-14,4229.0,423.0,1,0,0,0
49440,10,4,2013-03-14,4914.0,583.0,1,0,0,0
49441,11,4,2013-03-14,7356.0,1118.0,1,0,0,0
49442,12,4,2013-03-14,5891.0,737.0,1,0,0,0
49443,13,4,2013-03-14,3033.0,269.0,1,0,0,0
49444,14,4,2013-03-14,4596.0,585.0,1,0,0,0
49445,15,4,2013-03-14,6506.0,685.0,1,0,0,0
49446,16,4,2013-03-14,6900.0,828.0,1,0,0,0
49447,17,4,2013-03-14,5111.0,758.0,1,0,0,0
49448,18,4,2013-03-14,5647.0,681.0,1,0,0,0
49449,19,4,2013-03-14,5447.0,624.0,1,0,0,0
49450,20,4,2013-03-14,7305.0,869.0,1,0,0,0
49451,21,4,2013-03-14,3066.0,368.0,1,0,0,0
49452,22,4,2013-03-14,3454.0,440.0,1,0,0,0
49453,23,4,2013-03-14,4273.0,403.0,1,0,0,0
49454,24,4,2013-03-14,7372.0,703.0,1,0,0,0
49455,25,4,2013-03-14,10304.0,1614.0,1,0,0,0
49456,26,4,2013-03-14,5090.0,496.0,1,0,0,0
49457,27,4,2013-03-14,6685.0,921.0,1,0,0,0
49458,28,4,2013-03-14,4239.0,551.0,1,0,0,0
49459,29,4,2013-03-14,4936.0,486.0,1,0,0,0
49460,30,4,2013-03-14,4922.0,792.0,1,0,0,0
49461,31,4,2013-03-14,5085.0,541.0,1,0,0,0
49462,32,4,2013-03-14,3080.0,413.0,1,0,0,0
49463,33,4,2013-03-14,7255.0,783.0,1,0,0,0
49464,34,4,2013-03-14,5709.0,839.0,1,0,0,0
49465,35,4,2013-03-14,6546.0,587.0,1,0,0,0
49466,36,4,2013-03-14,8471.0,1022.0,1,0,0,0
