Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,month,year
16506,1063,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",3,14
11854,788,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,14
8023,622,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",1,14
11580,801,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",1,14
12650,1066,1,0,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",12,13
16958,1138,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",12,13
9215,729,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",12,13
12269,851,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",12,13
9418,781,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
8324,688,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
9890,738,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
7877,687,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
7735,594,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
7818,627,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
8508,700,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
13004,970,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
10798,766,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",11,13
10557,759,1,1,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",10,13
10095,737,1,1,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",10,13
8036,668,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",9,13
6370,576,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",9,13
11550,764,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",9,13
16822,1052,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",9,13
7056,637,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",9,13
8032,705,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",9,13
9812,745,1,1,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",8,13
7256,660,1,0,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",8,13
8635,741,1,0,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",8,13
7959,632,1,0,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",8,13
9672,728,1,1,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",8,13
7787,649,1,0,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",7,13
6935,583,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",7,13
11719,814,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",7,13
12792,876,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",7,13
7832,605,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",7,13
9172,719,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",6,13
8000,672,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",6,13
7393,596,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",6,13
10929,875,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",6,13
9198,684,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",6,13
11620,853,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",5,13
8365,755,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",5,13
12448,888,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",4,13
7792,687,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",4,13
11193,817,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",4,13
13561,941,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",4,13
8440,749,1,0,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",4,13
12539,897,1,1,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",3,13
11222,902,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",3,13
11290,841,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",3,13
9819,797,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,13
6369,550,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,13
10764,776,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,13
7259,598,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,13
7888,630,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,13
11660,788,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,13
9520,748,1,0,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",2,13
14656,1022,1,1,0,0,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",1,13
8472,735,1,0,0,1,a,a,17500,8,2008,1,37,2009,"Mar,Jun,Sept,Dec",1,13
5975,541,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,15
8660,668,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,15
3864,425,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,15
2668,284,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,15
3322,371,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,15
10247,744,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,15
4157,422,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,15
3964,430,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,15
3974,454,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,15
3732,397,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,15
4819,484,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,15
3871,397,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
4099,413,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
5721,549,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
5718,520,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
2803,284,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
4551,510,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
5024,489,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
7975,678,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,15
7102,573,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,15
3911,412,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,15
3979,483,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,15
3864,443,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,15
5143,482,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,15
2558,274,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,15
5988,532,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,15
8365,689,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,15
3751,418,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,15
3220,379,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,15
5389,507,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,15
3327,265,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,15
5356,526,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,15
4794,491,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,14
2623,281,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,14
6812,617,1,1,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,14
4165,429,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,14
4359,454,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,14
2890,286,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,14
2522,289,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,14
4033,442,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,14
4365,442,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,14
2819,319,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,14
5749,549,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,14
5829,552,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,14
3811,416,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,14
2694,262,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,14
5489,532,1,1,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,14
5425,533,1,1,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,14
3699,388,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,14
8702,727,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,14
4149,460,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,14
2298,275,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,14
3265,379,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,14
3949,480,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,14
7673,662,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,14
3867,419,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,14
3333,340,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
5113,508,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
3693,394,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
7312,657,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
10914,836,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
3874,422,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
4298,433,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
4104,422,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
6507,571,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",12,13
3626,403,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",11,13
5070,497,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",11,13
7115,657,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",11,13
4678,510,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",10,13
2409,248,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",10,13
3849,428,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",10,13
2434,251,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",10,13
5985,606,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",9,13
7729,667,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",9,13
2979,358,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",9,13
5140,514,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",9,13
6391,574,1,1,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",9,13
3725,413,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",9,13
3540,371,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",8,13
4025,423,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",8,13
3224,324,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",8,13
7261,626,1,1,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,13
3616,426,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,13
3631,446,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,13
2667,291,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,13
2412,276,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,13
5797,527,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,13
5740,572,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",7,13
3250,389,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,13
5572,571,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,13
5250,526,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",6,13
3990,440,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,13
2558,268,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,13
4252,485,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,13
5772,574,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",5,13
5007,497,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,13
3448,417,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,13
6279,610,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",4,13
6162,614,1,1,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,13
7594,646,1,1,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,13
5902,551,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,13
2457,274,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",3,13
5145,533,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,13
5941,576,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,13
3621,435,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,13
3512,404,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,13
2538,287,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",2,13
2711,265,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,13
3344,391,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,13
3482,400,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,13
4817,506,1,1,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,13
2074,243,1,0,0,0,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,13
2656,315,1,0,0,1,a,a,2200,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",1,13
6563,537,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,7,15
5969,509,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,7,15
2964,292,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,7,15
4689,433,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,7,15
7336,590,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,6,15
4286,432,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,6,15
4967,500,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,6,15
5036,441,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,6,15
6003,515,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,5,15
5316,517,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,5,15
5843,562,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,5,15
7145,598,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,4,15
5093,528,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,4,15
8569,724,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,4,15
7612,649,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,4,15
7437,581,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,3,15
8633,636,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,3,15
2780,249,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,3,15
4732,464,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,3,15
7294,592,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,3,15
5695,540,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,3,15
4424,434,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
4530,497,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
4561,489,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
5707,542,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
4628,487,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
5094,554,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
4932,517,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
5993,549,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
6495,573,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
6555,618,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,2,15
7088,626,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,1,15
6659,641,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,1,15
3099,273,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,1,15
3991,396,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,1,15
3590,337,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,12,14
4196,357,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,12,14
7090,628,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,12,14
7999,688,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,12,14
9896,785,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,12,14
8025,651,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,12,14
6345,571,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,12,14
3351,299,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,11,14
5642,528,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,11,14
6489,589,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,11,14
5570,519,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,11,14
5502,560,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,10,14
7339,642,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,10,14
3575,333,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,10,14
4666,527,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,9,14
4888,491,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,9,14
6563,638,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,9,14
5392,575,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,9,14
4583,477,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,9,14
5384,523,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,9,14
3291,277,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,8,14
6022,552,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,8,14
4624,448,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,8,14
2760,249,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,8,14
4279,435,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,8,14
5037,463,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,8,14
6911,589,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,8,14
2326,217,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,7,14
4864,513,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,7,14
4790,501,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,7,14
7787,671,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,6,14
4140,440,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,6,14
4768,517,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,6,14
2986,287,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,6,14
4907,527,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,5,14
2718,253,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,4,14
6847,584,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,4,14
4370,486,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,4,14
5082,544,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,4,14
4487,469,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,4,14
5327,522,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,4,14
7022,625,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,3,14
4986,511,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,3,14
4769,527,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,3,14
5742,551,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,3,14
2854,287,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,3,14
2743,275,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,3,14
4103,475,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
4584,496,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
2506,252,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
5341,577,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
4290,491,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
2740,292,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
6219,551,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
6974,656,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
7678,680,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,2,14
4657,512,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,1,14
4858,502,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,1,14
2544,271,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,1,14
4216,513,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,1,14
3227,310,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,1,14
4772,505,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,1,14
5695,582,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,12,13
9291,871,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,12,13
5540,519,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,12,13
3146,337,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,12,13
3120,305,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,11,13
4959,544,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,11,13
4367,516,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,11,13
2754,289,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,11,13
5528,557,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,10,13
4281,475,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,10,13
4716,512,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,10,13
5299,512,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,10,13
4807,524,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,10,13
4447,480,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,10,13
5247,555,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,10,13
2288,244,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,9,13
3839,400,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,9,13
4557,494,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,9,13
2789,266,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,9,13
4882,550,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,9,13
5535,529,1,1,0,0,a,c,1650,9,2008,0,NA,NA,,8,13
4353,477,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,8,13
4524,550,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,8,13
5109,547,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,8,13
5831,616,1,0,0,0,a,c,1650,9,2008,0,NA,NA,,8,13
5535,512,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,8,13
7170,615,1,1,0,1,a,c,1650,9,2008,0,NA,NA,,7,13
4045,401,1,0,0,1,a,c,1650,9,2008,0,NA,NA,,7,13
